epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,7414.98,1.51946,1.34244,0.01092,0.9061,0.77146,0.88131,0.60494,1.18864,0.74975,0.01586,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
31,7661.26,1.50563,1.31772,0.01039,0.90551,0.78649,0.88644,0.59916,1.18945,0.75538,0.01458,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
32,7908.09,1.50043,1.31363,0.0103,0.92436,0.7904,0.88848,0.61384,1.16917,0.72805,0.01551,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
33,8155.02,1.479,1.30097,0.01021,0.8622,0.79788,0.88296,0.61225,1.14009,0.75983,0.01463,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
34,8401.17,1.48212,1.29083,0.01008,0.89201,0.79267,0.88522,0.61663,1.15737,0.7599,0.01529,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
35,8647.83,1.48064,1.29093,0.01033,0.9226,0.7904,0.88566,0.60829,1.19564,0.72984,0.01595,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
36,8893.79,1.47623,1.26893,0.01026,0.92094,0.79427,0.89479,0.62221,1.15015,0.71891,0.01491,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
37,9140.25,1.45592,1.26302,0.01,0.91304,0.80429,0.89744,0.62304,1.13928,0.72037,0.01405,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
38,9386.88,1.44324,1.23243,0.01002,0.89558,0.81187,0.89465,0.61482,1.17359,0.71027,0.01467,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
39,9633.22,1.44655,1.24077,0.01019,0.90198,0.80171,0.89172,0.62267,1.1318,0.70713,0.01417,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
40,9879.12,1.43275,1.22355,0.01008,0.91439,0.82269,0.89975,0.6328,1.1398,0.68453,0.01493,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
41,10125.9,1.44281,1.23179,0.00981,0.90426,0.82284,0.89897,0.62654,1.1417,0.68875,0.01413,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
42,10372.5,1.44328,1.22144,0.01004,0.91149,0.80682,0.8929,0.62524,1.14085,0.69739,0.01467,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
43,10618.2,1.43157,1.21803,0.00938,0.90577,0.80177,0.89506,0.63253,1.1293,0.70765,0.01423,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,10863.5,1.42841,1.1919,0.00943,0.88877,0.80808,0.89926,0.63327,1.11348,0.67234,0.01419,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,11110.5,1.42817,1.18861,0.00973,0.91384,0.80346,0.90175,0.63246,1.10993,0.67116,0.01337,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,11355.9,1.41602,1.18271,0.00966,0.9326,0.82113,0.90926,0.64979,1.08649,0.66083,0.01409,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,11603,1.40603,1.18922,0.00957,0.90145,0.82071,0.90458,0.6441,1.09521,0.64935,0.01406,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,11849.2,1.43561,1.20208,0.00969,0.91475,0.79932,0.89524,0.62731,1.11351,0.67618,0.01385,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,12095.4,1.41254,1.16286,0.00957,0.919,0.83092,0.90878,0.63942,1.1082,0.6321,0.01376,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,12341.8,1.40755,1.14752,0.00965,0.91481,0.84063,0.91123,0.64743,1.06295,0.63976,0.0132,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,12589.2,1.39498,1.13027,0.00944,0.91026,0.83838,0.91351,0.65581,1.06855,0.62758,0.01313,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,12837.4,1.39149,1.12643,0.00938,0.91179,0.84975,0.91623,0.65411,1.07568,0.61102,0.01302,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,13084.1,1.37664,1.11713,0.00929,0.91213,0.81944,0.90581,0.65048,1.05278,0.63627,0.01286,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,13330.8,1.37142,1.10355,0.00922,0.93136,0.80556,0.90856,0.64984,1.06795,0.64927,0.01274,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
55,13576.6,1.37621,1.12119,0.00924,0.92232,0.82828,0.9139,0.65757,1.07153,0.61986,0.0133,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,13823.5,1.38292,1.12541,0.00929,0.92775,0.84304,0.91638,0.65763,1.06358,0.63234,0.01296,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,14070.1,1.36359,1.09576,0.00928,0.91996,0.83207,0.91395,0.65879,1.05557,0.60927,0.01289,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,14316.4,1.36574,1.08291,0.00911,0.93135,0.82449,0.90924,0.66115,1.04919,0.618,0.01293,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,14562.7,1.35131,1.09439,0.00906,0.91089,0.85227,0.91611,0.6624,1.04823,0.58643,0.01267,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,14809,1.36137,1.08418,0.00913,0.95398,0.81142,0.91392,0.66488,1.05303,0.60648,0.01361,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,15055.2,1.36872,1.10339,0.00912,0.9455,0.82576,0.9169,0.674,1.02527,0.60444,0.01254,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,15301.7,1.33698,1.04735,0.00874,0.90656,0.85101,0.91463,0.66771,1.04323,0.61975,0.01283,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,15548.6,1.35625,1.0785,0.00922,0.94496,0.82576,0.91702,0.668,1.03706,0.60005,0.01305,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,15794.7,1.3403,1.06201,0.00913,0.9429,0.83398,0.91462,0.6638,1.06783,0.59536,0.01378,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,16041.1,1.32817,1.07178,0.00869,0.92701,0.83712,0.91545,0.66781,1.0406,0.6082,0.01293,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,16287.5,1.32435,1.04194,0.00877,0.92953,0.85101,0.91661,0.6741,1.02833,0.60154,0.01269,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,16534.5,1.31711,1.04032,0.00903,0.90898,0.85859,0.91462,0.67062,1.03672,0.60019,0.01201,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,16781.4,1.31408,1.02924,0.00873,0.9501,0.84142,0.9182,0.67018,1.03568,0.59424,0.01255,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,17028,1.31088,1.01806,0.00868,0.93976,0.82955,0.91527,0.67132,1.02746,0.60973,0.01245,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,17274.6,1.29596,1.01562,0.00877,0.94137,0.83124,0.91137,0.6691,1.00675,0.61227,0.01204,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,17521.3,1.31214,1.01416,0.00882,0.93507,0.83838,0.91423,0.6742,1.00149,0.60297,0.01215,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,17769,1.31509,1.01834,0.00857,0.94594,0.83838,0.91887,0.67615,1.02429,0.56911,0.01276,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,18015.9,1.30496,0.98731,0.00857,0.93464,0.84854,0.91992,0.67107,1.02737,0.57166,0.01273,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,18262.4,1.28957,0.99124,0.00868,0.94493,0.84492,0.92019,0.66971,1.04122,0.57193,0.01292,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,18509,1.28861,1.00282,0.00892,0.93641,0.85101,0.91872,0.66938,1.02374,0.56082,0.01248,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,18755.6,1.29046,0.98386,0.00865,0.94365,0.84574,0.9196,0.67092,1.01872,0.587,0.01246,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,19002.4,1.28691,0.98755,0.00862,0.9309,0.84848,0.91473,0.6693,1.02284,0.59117,0.01271,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,19248.7,1.29029,0.97769,0.00829,0.94952,0.83116,0.91943,0.67405,1.02162,0.58392,0.01237,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,19495.6,1.27717,0.95792,0.00832,0.92196,0.8447,0.91816,0.67442,1.01271,0.57276,0.01213,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,19742.2,1.27761,0.96421,0.0085,0.95035,0.83838,0.91995,0.67692,1.00682,0.58785,0.01215,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,19989.5,1.2719,0.9575,0.00827,0.93627,0.85327,0.91886,0.67707,1.0077,0.57928,0.01222,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,20237.1,1.25868,0.93706,0.00823,0.9492,0.84924,0.92352,0.67953,1.0064,0.56528,0.01212,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,20484.5,1.25531,0.946,0.00824,0.94111,0.8346,0.92154,0.68295,1.00422,0.55706,0.01242,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,20731.5,1.24126,0.93016,0.00807,0.941,0.84091,0.92,0.68507,0.99115,0.55767,0.0121,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,20978.7,1.23117,0.91776,0.00811,0.94731,0.83712,0.92514,0.68433,1.01157,0.53526,0.0127,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,21225.4,1.2415,0.92341,0.00844,0.95361,0.83049,0.92669,0.68482,1.00206,0.5392,0.01238,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,21472.3,1.23576,0.91311,0.00825,0.9389,0.83432,0.92226,0.68202,1.00627,0.53511,0.01232,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,21719,1.24146,0.89984,0.00808,0.94282,0.8346,0.9222,0.68292,0.9918,0.55919,0.01188,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,21966.1,1.21874,0.91615,0.00807,0.94502,0.84343,0.92336,0.68612,0.99084,0.54346,0.0122,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,22214.2,1.22016,0.90678,0.00801,0.94988,0.82955,0.9225,0.68764,0.97815,0.56056,0.01176,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,22461,1.22644,0.90679,0.00787,0.94066,0.84069,0.9196,0.68526,0.98658,0.55638,0.01215,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
