epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,5528.65,1.47162,1.40923,0.01181,0.90067,0.80143,0.88783,0.58267,1.24665,0.75528,0.01519,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
33,5700.3,1.4515,1.3941,0.01179,0.92066,0.80051,0.89951,0.59974,1.22194,0.71841,0.01568,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
34,5872.92,1.42952,1.37171,0.01128,0.91046,0.80051,0.89387,0.61387,1.16958,0.70451,0.0145,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
35,6044.84,1.43901,1.36831,0.01164,0.89593,0.8152,0.89177,0.5984,1.20198,0.71332,0.01491,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
36,6216.32,1.42927,1.36579,0.01129,0.92506,0.79419,0.8997,0.5987,1.20581,0.724,0.01432,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
37,6387.52,1.43463,1.33721,0.01147,0.88995,0.82703,0.90442,0.60066,1.21939,0.71988,0.01474,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
38,6558.46,1.42729,1.35227,0.01133,0.93722,0.81056,0.89971,0.6056,1.19855,0.71487,0.01442,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
39,6730.76,1.42218,1.33742,0.01116,0.92766,0.80429,0.90828,0.61058,1.19786,0.69752,0.01473,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
40,6903.06,1.41777,1.32752,0.01117,0.91641,0.83081,0.89971,0.61337,1.18503,0.69147,0.01479,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
41,7075.62,1.41067,1.30995,0.01129,0.92306,0.82323,0.90164,0.60428,1.22357,0.68613,0.01473,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
42,7248.52,1.39807,1.28489,0.01122,0.92983,0.79672,0.90964,0.63291,1.16332,0.66596,0.01435,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
43,7420.64,1.39997,1.27106,0.01109,0.92757,0.8246,0.90587,0.62211,1.16599,0.65022,0.01433,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,7591.96,1.40367,1.27265,0.01103,0.93519,0.84091,0.91383,0.62304,1.17475,0.6499,0.01428,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,7763.57,1.41199,1.27211,0.01126,0.93756,0.82828,0.91714,0.62668,1.16299,0.65535,0.01383,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,7935.48,1.37889,1.27217,0.01094,0.92181,0.83364,0.9073,0.61196,1.19254,0.66552,0.01422,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,8108.08,1.38067,1.25342,0.01075,0.90884,0.83079,0.90689,0.61561,1.16636,0.68279,0.01371,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,8279.67,1.38868,1.25856,0.01114,0.93603,0.82323,0.90813,0.6212,1.18272,0.66097,0.01392,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,8451.32,1.37356,1.25576,0.01081,0.90153,0.83586,0.91042,0.62302,1.17634,0.6394,0.01366,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,8622.34,1.36953,1.2175,0.01073,0.93917,0.8346,0.91157,0.61779,1.16982,0.65993,0.0136,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,8794.39,1.3713,1.22661,0.01074,0.9225,0.84596,0.91437,0.61342,1.18815,0.63734,0.014,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,8967.18,1.35908,1.20494,0.01071,0.92858,0.83586,0.91589,0.63281,1.13147,0.61784,0.01336,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,9139.33,1.36066,1.23033,0.01068,0.91325,0.85066,0.90968,0.61849,1.15602,0.64167,0.01354,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,9311.53,1.35114,1.2088,0.01055,0.94584,0.82955,0.91269,0.63554,1.13008,0.62093,0.01318,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
55,9483.46,1.34366,1.1921,0.01055,0.92284,0.82323,0.9072,0.63711,1.1338,0.62192,0.01367,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,9655.25,1.34808,1.19445,0.01066,0.92525,0.84395,0.91273,0.63878,1.13134,0.62931,0.01384,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,9826.59,1.35346,1.18938,0.01051,0.94174,0.83675,0.91323,0.63728,1.11337,0.61449,0.01304,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,9998.04,1.34686,1.18981,0.01061,0.9281,0.83586,0.91046,0.62948,1.12558,0.61299,0.01329,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,10168.9,1.33831,1.18598,0.01031,0.96154,0.81944,0.91452,0.63831,1.12891,0.60659,0.01383,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,10340.7,1.31413,1.16824,0.01026,0.94121,0.84895,0.91965,0.64521,1.11005,0.57619,0.01302,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,10512.4,1.32479,1.16433,0.01045,0.95192,0.84217,0.91827,0.65207,1.0838,0.598,0.01308,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,10685.4,1.32747,1.15402,0.01032,0.93132,0.85607,0.91921,0.64872,1.10406,0.58089,0.01303,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,10856.9,1.31506,1.15321,0.01031,0.9425,0.8486,0.91754,0.64898,1.10584,0.60715,0.01264,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,11027.7,1.31234,1.12995,0.01005,0.94475,0.86355,0.92486,0.64627,1.10847,0.58555,0.01278,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,11199,1.31513,1.13564,0.01024,0.95023,0.84368,0.9226,0.64879,1.1014,0.59894,0.01276,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,11369.9,1.29416,1.11393,0.01002,0.94416,0.85396,0.92522,0.64978,1.11078,0.5837,0.01293,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,11540.6,1.30969,1.12552,0.01019,0.92889,0.87412,0.92469,0.65031,1.10179,0.57022,0.01294,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,11711.4,1.30427,1.12864,0.01017,0.93564,0.84596,0.92054,0.65575,1.07674,0.59845,0.01261,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,11883.4,1.29593,1.11912,0.01013,0.91468,0.85282,0.91643,0.6534,1.06578,0.61025,0.01213,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,12054.8,1.28716,1.10072,0.00996,0.93437,0.85101,0.91539,0.65659,1.05124,0.63159,0.01177,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,12227,1.27247,1.08651,0.00997,0.93491,0.84217,0.91483,0.6519,1.06439,0.60087,0.01212,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,12398.6,1.27796,1.10058,0.0098,0.93503,0.84596,0.91055,0.64408,1.09431,0.59894,0.01246,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,12569.2,1.27254,1.09067,0.00978,0.93703,0.83838,0.91107,0.64945,1.09447,0.60243,0.01246,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,12740.4,1.26438,1.09865,0.00975,0.9392,0.85818,0.91838,0.65202,1.09818,0.5934,0.01244,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,12911.8,1.25431,1.07786,0.01001,0.93338,0.85606,0.91585,0.64722,1.10645,0.5858,0.01293,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,13082.1,1.27661,1.06739,0.00961,0.94234,0.85227,0.9171,0.64896,1.09634,0.58837,0.01258,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,13252.5,1.27211,1.05426,0.00964,0.92844,0.86237,0.91619,0.64926,1.08619,0.59967,0.01243,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,13423.1,1.26013,1.06085,0.00971,0.92819,0.86491,0.92023,0.65202,1.0739,0.59835,0.01202,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,13593.6,1.26219,1.0684,0.00962,0.92831,0.8665,0.92077,0.65008,1.08316,0.58132,0.01238,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,13764.3,1.24381,1.04306,0.00966,0.93049,0.86869,0.92384,0.65018,1.08433,0.59143,0.01218,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,13934.9,1.2532,1.05594,0.00963,0.94004,0.84848,0.92345,0.65173,1.09502,0.57769,0.01249,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,14105.9,1.2507,1.04611,0.00969,0.94925,0.85018,0.92029,0.65312,1.08391,0.5898,0.01242,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,14276.6,1.23596,1.03904,0.00941,0.93374,0.85408,0.91983,0.65192,1.08312,0.57604,0.01254,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,14447.2,1.24089,1.04097,0.00917,0.9385,0.86706,0.92333,0.65424,1.09298,0.56988,0.01263,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,14618.5,1.23186,1.02634,0.00936,0.93686,0.86175,0.91842,0.65287,1.0881,0.57839,0.01261,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,14790.1,1.2451,1.03953,0.0097,0.96363,0.83644,0.91772,0.65619,1.07619,0.57298,0.01241,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,14961.4,1.22711,1.01867,0.0093,0.96536,0.8445,0.92074,0.65766,1.08043,0.57091,0.01249,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,15132.4,1.22483,1.02379,0.0095,0.96323,0.84091,0.91826,0.65582,1.07759,0.59241,0.01217,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,15302.8,1.22125,1.00342,0.00926,0.95229,0.85693,0.92129,0.65793,1.0791,0.5695,0.01211,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,15474.5,1.21762,1.00029,0.00911,0.95373,0.85606,0.9204,0.65722,1.07117,0.58025,0.01186,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,15645.4,1.20157,0.9896,0.00925,0.94642,0.85606,0.92011,0.65614,1.0625,0.59306,0.01175,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,15817.3,1.19891,0.98672,0.00918,0.93692,0.86265,0.91983,0.655,1.07733,0.58047,0.01207,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,15988.4,1.19483,0.97856,0.00902,0.9508,0.85404,0.9185,0.65586,1.07531,0.57609,0.0121,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,16159.9,1.20047,0.97534,0.00915,0.94335,0.86111,0.91842,0.65729,1.06209,0.59066,0.01181,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,16330.7,1.19042,0.96472,0.00898,0.9464,0.85732,0.92154,0.66192,1.06426,0.58627,0.01184,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,16502.8,1.20373,0.97298,0.00908,0.96014,0.84596,0.92404,0.66423,1.0584,0.58031,0.01182,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,16673.8,1.17235,0.95733,0.00897,0.93058,0.86324,0.92332,0.66523,1.06036,0.58257,0.012,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,16844.6,1.16974,0.94881,0.00893,0.93492,0.8706,0.92227,0.66518,1.05767,0.58136,0.0119,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,17015.3,1.17778,0.95392,0.00881,0.9401,0.8649,0.92247,0.66472,1.05508,0.58434,0.01184,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,17185.7,1.17685,0.94725,0.00888,0.95782,0.84975,0.92125,0.66326,1.05101,0.59405,0.01169,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,17356.7,1.16,0.93208,0.00879,0.95696,0.85732,0.92234,0.66593,1.04616,0.59289,0.01157,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,17529.3,1.17313,0.94273,0.0088,0.95789,0.85859,0.92118,0.66246,1.04853,0.58501,0.01163,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,17700.4,1.1467,0.92872,0.00856,0.94727,0.86185,0.91816,0.6613,1.04583,0.58453,0.01164,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,17872,1.16136,0.91765,0.00876,0.95205,0.85233,0.91837,0.66212,1.04891,0.58454,0.01173,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,18044.1,1.15051,0.92746,0.00843,0.9536,0.84848,0.91893,0.66338,1.04225,0.58123,0.01169,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,18215.1,1.14986,0.92344,0.00874,0.95504,0.85732,0.91849,0.66275,1.04815,0.58226,0.01187,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,18386.3,1.14831,0.9145,0.00879,0.9549,0.85552,0.92131,0.66512,1.0448,0.58872,0.01189,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,18557.5,1.16248,0.92586,0.00878,0.93807,0.8649,0.91945,0.66366,1.04319,0.59617,0.01186,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,18728.8,1.13398,0.89619,0.00869,0.94456,0.86742,0.92018,0.66397,1.04166,0.58689,0.01184,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,18900.9,1.13546,0.89526,0.00857,0.95261,0.86294,0.92106,0.66534,1.04282,0.58164,0.01185,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,19072.2,1.13253,0.90299,0.0085,0.95291,0.8649,0.9212,0.66581,1.04318,0.57584,0.01189,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,19244.9,1.12679,0.88949,0.00843,0.95798,0.86995,0.92192,0.66504,1.04123,0.57139,0.0117,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,19415.5,1.12843,0.87829,0.00834,0.95393,0.86616,0.91968,0.66375,1.04109,0.56901,0.0117,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,19586.1,1.1173,0.8832,0.00844,0.96691,0.85606,0.91959,0.66193,1.04303,0.57155,0.01171,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,19757.5,1.11442,0.86772,0.0083,0.95909,0.85849,0.9205,0.66278,1.03766,0.5789,0.01163,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,19929,1.10485,0.86242,0.00841,0.96036,0.85653,0.91808,0.66263,1.0347,0.58292,0.01154,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,20099.4,1.11009,0.86504,0.00826,0.95131,0.86337,0.91555,0.66309,1.03201,0.58317,0.01149,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,20269.6,1.10888,0.86547,0.00819,0.97081,0.84975,0.91948,0.66489,1.02891,0.5755,0.0114,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,20440.1,1.09656,0.83328,0.00826,0.96003,0.86111,0.92085,0.6677,1.02517,0.57233,0.01134,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,20611.5,1.09329,0.82929,0.00807,0.95409,0.86598,0.91937,0.66581,1.02611,0.58218,0.01134,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,20823,1.09243,0.82182,0.00814,0.95408,0.86111,0.92003,0.66658,1.02461,0.581,0.01128,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,20995.5,1.08479,0.84069,0.00831,0.95269,0.8649,0.92067,0.66517,1.02404,0.585,0.01129,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,21167.6,1.06399,0.82257,0.00791,0.95648,0.86029,0.92098,0.66468,1.02409,0.58818,0.01134,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,21339.1,1.0692,0.82015,0.00804,0.94881,0.87121,0.92058,0.66571,1.02455,0.58954,0.01133,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,21509.6,1.08246,0.8309,0.00807,0.94628,0.87121,0.91863,0.66379,1.02566,0.5959,0.01129,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,21680.8,1.06959,0.82064,0.00805,0.95461,0.86995,0.91941,0.66364,1.0274,0.59071,0.01134,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,21853.1,1.06029,0.82588,0.00795,0.95671,0.8651,0.92003,0.66536,1.02832,0.59437,0.01143,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,22025.8,1.06651,0.82556,0.00796,0.95814,0.86693,0.92006,0.66517,1.0306,0.59381,0.01146,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,22197.5,1.04174,0.80271,0.00798,0.96342,0.8647,0.92044,0.66658,1.02821,0.59172,0.01141,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,22369.6,1.05053,0.80279,0.00799,0.95814,0.8649,0.91922,0.66611,1.0289,0.59301,0.0114,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,22542.1,1.05279,0.79167,0.00775,0.95789,0.86157,0.9183,0.66489,1.02859,0.59634,0.01133,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
