epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
58,10395.1,1.29956,1.11269,0.0107,0.92586,0.81991,0.89987,0.60906,1.18978,0.69911,0.01386,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,10573.7,1.29114,1.12843,0.01046,0.9137,0.84217,0.9055,0.61942,1.16126,0.67307,0.01344,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,10751.8,1.28128,1.102,0.01044,0.9149,0.84166,0.90541,0.61126,1.19306,0.67475,0.01396,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,10930.7,1.28963,1.11647,0.01039,0.91891,0.83965,0.90217,0.62046,1.16306,0.68931,0.01329,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,11110.1,1.29893,1.11845,0.0104,0.93227,0.8342,0.90912,0.62933,1.14026,0.64838,0.01357,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,11290.3,1.27561,1.10766,0.01005,0.92547,0.83097,0.90587,0.62215,1.16004,0.63158,0.01321,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,11469.2,1.2756,1.101,0.0102,0.91027,0.83333,0.90296,0.62984,1.14384,0.65177,0.01297,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,11648.4,1.25536,1.06787,0.01047,0.90653,0.85719,0.90496,0.62498,1.15957,0.63492,0.01377,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,11826.9,1.237,1.06074,0.01023,0.92558,0.83838,0.90935,0.62961,1.12788,0.64735,0.01329,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,12006,1.26364,1.06895,0.01019,0.93399,0.84217,0.90476,0.62902,1.14178,0.65563,0.01332,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
