epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,8182.28,1.19329,0.93144,0.01034,0.93864,0.82702,0.89989,0.6506,1.03579,0.65831,0.01199,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,8276.13,1.18327,0.90183,0.01001,0.91924,0.8623,0.90099,0.65443,1.0267,0.68813,0.01194,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,8369.55,1.17779,0.89962,0.00979,0.91423,0.8548,0.8993,0.66585,1.0199,0.65243,0.01204,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,8464.18,1.17398,0.91793,0.0101,0.9354,0.84106,0.89826,0.65696,1.02481,0.68803,0.01216,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,8557.87,1.1613,0.88316,0.00964,0.93917,0.82576,0.89449,0.65734,1.02551,0.6802,0.0116,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,8652.76,1.15648,0.90632,0.01018,0.94576,0.83656,0.90078,0.65689,1.03114,0.66794,0.01169,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,8746.39,1.14594,0.86074,0.00957,0.9137,0.85606,0.90459,0.66,1.029,0.62131,0.01207,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,8840.26,1.14568,0.85859,0.00963,0.94964,0.83338,0.90494,0.653,1.02319,0.62922,0.01169,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,8933.84,1.13871,0.89259,0.00962,0.95386,0.83537,0.90222,0.65841,1.03329,0.62313,0.01209,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,9027.59,1.12818,0.85636,0.00959,0.94811,0.8447,0.90618,0.65811,1.04822,0.59947,0.01237,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,9120.95,1.13779,0.84675,0.00947,0.93734,0.84995,0.9044,0.66224,1.04931,0.60436,0.01226,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
