epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,7363.75,1.38824,1.31846,0.01118,0.89967,0.80934,0.89398,0.58641,1.25792,0.7511,0.0151,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
42,7543.24,1.38417,1.31441,0.0118,0.89333,0.79419,0.88567,0.57957,1.25371,0.76734,0.0149,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
43,7722.17,1.40223,1.31902,0.01141,0.9154,0.79238,0.88769,0.59843,1.18573,0.73432,0.01401,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,7901.48,1.38129,1.27949,0.01132,0.92092,0.81061,0.89314,0.58626,1.27054,0.7054,0.01546,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,8080.59,1.37071,1.27206,0.01122,0.91636,0.80682,0.89297,0.60728,1.20617,0.73605,0.01474,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,8259.9,1.37376,1.29594,0.01135,0.92092,0.79406,0.88642,0.60016,1.18378,0.72434,0.0142,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,8438.36,1.374,1.27844,0.01112,0.90778,0.78914,0.887,0.60389,1.18362,0.73131,0.01393,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,8617.28,1.35891,1.26204,0.01138,0.91549,0.8207,0.90471,0.60835,1.21472,0.67396,0.01451,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,8796.13,1.35546,1.26042,0.01086,0.92939,0.78111,0.88602,0.60056,1.19011,0.75925,0.014,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,8974.36,1.34683,1.21737,0.01082,0.92194,0.81187,0.89768,0.6129,1.18264,0.71817,0.01365,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,9153.34,1.34718,1.25559,0.01127,0.90941,0.82392,0.89903,0.60959,1.17857,0.69254,0.01404,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,9332.33,1.33833,1.23027,0.01081,0.92361,0.82449,0.90449,0.60478,1.20346,0.67632,0.01358,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,9511,1.33658,1.22089,0.011,0.92871,0.81566,0.90063,0.61582,1.18113,0.6801,0.01355,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,9690.25,1.33127,1.22104,0.01114,0.93227,0.80934,0.90638,0.61527,1.17558,0.6989,0.0134,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
