epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,6969.26,1.38238,1.29018,0.01097,0.90733,0.82829,0.90278,0.6181,1.17063,0.68569,0.01419,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,7130.68,1.40459,1.2797,0.01099,0.9147,0.82071,0.90272,0.60665,1.21047,0.69741,0.01452,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,7293.3,1.39656,1.26878,0.01099,0.8881,0.82449,0.90926,0.61958,1.16727,0.67695,0.01364,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,7454.89,1.37319,1.23361,0.01077,0.9034,0.82323,0.90455,0.61763,1.17773,0.67408,0.01408,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,7616.11,1.37785,1.25171,0.01086,0.91713,0.81944,0.90565,0.62082,1.16738,0.65,0.01419,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,7777.82,1.37766,1.24227,0.01094,0.90668,0.81313,0.89828,0.61553,1.15556,0.68357,0.01401,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,7940.02,1.38718,1.23967,0.01108,0.90255,0.83023,0.90486,0.6178,1.17317,0.66563,0.0135,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,8102.28,1.36272,1.22493,0.01068,0.90859,0.82323,0.89786,0.62087,1.14306,0.67809,0.01337,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,8265.2,1.35989,1.21679,0.01075,0.91016,0.82955,0.90707,0.61207,1.1892,0.65417,0.01473,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,8428.32,1.35014,1.22123,0.01085,0.93565,0.80303,0.90785,0.62344,1.15273,0.68173,0.01338,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,8590.51,1.34909,1.20846,0.01057,0.93314,0.82817,0.90377,0.62585,1.15492,0.66365,0.01395,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,8752.67,1.33803,1.19818,0.01066,0.93674,0.80398,0.90106,0.62203,1.13852,0.65714,0.01311,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
55,8913.82,1.34379,1.1825,0.01051,0.94201,0.84088,0.91316,0.62622,1.13832,0.64908,0.0131,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,9075.87,1.34304,1.17884,0.01054,0.9324,0.83597,0.91038,0.63616,1.12422,0.63738,0.01325,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,9238.18,1.33814,1.17146,0.01041,0.92322,0.85016,0.91019,0.62636,1.13869,0.645,0.01346,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,9399.68,1.3316,1.15957,0.01029,0.91712,0.83586,0.91565,0.63963,1.09482,0.61376,0.01309,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,9561.86,1.34323,1.16864,0.01049,0.9281,0.84596,0.91791,0.64059,1.11918,0.60065,0.01358,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,9723.82,1.34821,1.18184,0.01043,0.9235,0.83829,0.91504,0.63238,1.12409,0.60656,0.01356,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,9885.73,1.3328,1.16054,0.01036,0.92221,0.8447,0.91194,0.63572,1.14659,0.59962,0.01349,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,10048.5,1.32316,1.14141,0.0102,0.90165,0.84501,0.91926,0.63934,1.11265,0.59756,0.01278,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,10210.1,1.30505,1.12549,0.01032,0.93052,0.83586,0.90618,0.63277,1.10821,0.62272,0.01272,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,10371.1,1.30612,1.13495,0.00997,0.92379,0.84091,0.9106,0.64144,1.10139,0.61714,0.01252,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,10533,1.29732,1.10986,0.0099,0.88722,0.86416,0.9095,0.63953,1.10896,0.63462,0.01279,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,10694.9,1.29378,1.11327,0.01007,0.9,0.85101,0.91022,0.63155,1.13569,0.61859,0.01334,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,10856.1,1.30198,1.09431,0.00999,0.93178,0.8447,0.91418,0.63632,1.09844,0.62783,0.01232,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,11017.4,1.29058,1.0963,0.00978,0.93162,0.84975,0.91474,0.63849,1.10069,0.61823,0.01215,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,11178.5,1.29899,1.0951,0.00998,0.90797,0.85101,0.9093,0.63488,1.10095,0.63823,0.0125,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,11339.5,1.29218,1.08679,0.01013,0.92588,0.83591,0.91131,0.6396,1.0873,0.6642,0.01218,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,11500.8,1.28263,1.08968,0.01001,0.91168,0.84091,0.90897,0.63526,1.08659,0.66629,0.0123,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,11662.7,1.27668,1.09333,0.01004,0.92423,0.84343,0.91221,0.63938,1.10365,0.61317,0.01287,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,11824.9,1.27189,1.08326,0.00977,0.93766,0.83566,0.91621,0.64055,1.10465,0.6115,0.01288,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,11987,1.27931,1.06408,0.00984,0.94246,0.84785,0.91551,0.6354,1.11057,0.61813,0.01261,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,12149,1.26099,1.05282,0.00993,0.93857,0.82957,0.91385,0.63756,1.10238,0.6038,0.01242,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,12311.4,1.25635,1.06361,0.00989,0.94803,0.8346,0.91369,0.64305,1.09924,0.58114,0.0125,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,12473.8,1.26138,1.07583,0.00988,0.91697,0.85056,0.91597,0.64945,1.07908,0.57345,0.01211,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,12636.6,1.2426,1.03054,0.00955,0.9428,0.85327,0.92007,0.65502,1.08886,0.56696,0.01252,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,12799.3,1.25471,1.06164,0.0096,0.94479,0.8426,0.91975,0.65155,1.08625,0.56715,0.01252,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,12961.1,1.25734,1.05398,0.00959,0.93356,0.85159,0.91973,0.64986,1.09179,0.57735,0.01257,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,13123.2,1.23449,1.02866,0.00949,0.92814,0.84806,0.91395,0.65046,1.08358,0.56332,0.01255,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,13286,1.23518,1.00406,0.00954,0.93018,0.85785,0.91434,0.64718,1.07791,0.57656,0.01247,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,13447.3,1.23592,1.0143,0.00926,0.93927,0.83964,0.914,0.6422,1.0882,0.57562,0.01289,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,13608.5,1.23663,1.02196,0.00945,0.93978,0.8447,0.91631,0.64161,1.08021,0.58302,0.01225,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,13770.4,1.23241,1.02387,0.00929,0.92479,0.83838,0.91495,0.64566,1.08567,0.57709,0.01253,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,13931.2,1.22609,1.0108,0.00951,0.93494,0.84722,0.91816,0.64845,1.07798,0.57753,0.01232,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,14092.9,1.23054,0.99528,0.00918,0.94268,0.84217,0.91819,0.64575,1.07317,0.5737,0.01227,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,14255.3,1.2274,1.00854,0.00953,0.92557,0.86363,0.91684,0.64713,1.07229,0.56989,0.01229,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,14418,1.21637,1.00052,0.0094,0.94661,0.83586,0.91199,0.64437,1.06082,0.59164,0.01188,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,14580.2,1.20585,0.98465,0.00921,0.93183,0.85859,0.91434,0.64349,1.06607,0.59394,0.01181,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,14741.6,1.21939,0.98845,0.0093,0.93311,0.84551,0.91417,0.64862,1.06592,0.59597,0.01183,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,14904.2,1.19615,0.98345,0.00897,0.9417,0.85651,0.91744,0.65063,1.07375,0.56613,0.0121,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,15065.2,1.19679,0.9968,0.00927,0.94273,0.8522,0.91802,0.6523,1.07418,0.55451,0.01204,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,15226,1.19416,0.98718,0.00896,0.9393,0.84013,0.91883,0.65305,1.07418,0.55322,0.01206,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,15387,1.17939,0.95711,0.00904,0.94579,0.84975,0.92008,0.65809,1.079,0.56192,0.01222,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,15548.9,1.18413,0.94798,0.00913,0.94623,0.84429,0.91954,0.65661,1.07727,0.57137,0.01219,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,15710.2,1.17262,0.94942,0.00894,0.95272,0.84975,0.92224,0.65956,1.07195,0.55609,0.01194,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,15871.9,1.18824,0.95162,0.00911,0.95567,0.84376,0.92021,0.65983,1.06928,0.57087,0.01184,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,16034.2,1.17416,0.94581,0.00891,0.94839,0.85227,0.92301,0.66178,1.07392,0.57123,0.01196,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,16197.1,1.1647,0.93873,0.00901,0.93991,0.86111,0.92242,0.66055,1.07368,0.57251,0.01203,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,16359,1.17423,0.93139,0.00886,0.95005,0.85354,0.91963,0.65732,1.0736,0.58699,0.01202,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
