epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,10940.3,1.31501,1.15892,0.01011,0.95857,0.81804,0.92038,0.64286,1.11352,0.60704,0.01264,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,11109.5,1.30691,1.13136,0.01027,0.92605,0.8538,0.91829,0.63543,1.14133,0.62783,0.0133,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,11279.6,1.31573,1.13537,0.01031,0.96116,0.84364,0.92444,0.6445,1.14039,0.58375,0.01343,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,11451.2,1.31595,1.12086,0.01025,0.93201,0.85101,0.91928,0.64618,1.11595,0.60837,0.01301,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,11623.1,1.29667,1.11414,0.01012,0.93813,0.85101,0.91691,0.64429,1.10825,0.59355,0.01277,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,11794.7,1.29812,1.11105,0.01012,0.94085,0.84848,0.91437,0.64329,1.09881,0.60537,0.01223,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,11963.8,1.28738,1.09861,0.00986,0.93785,0.83827,0.9099,0.6388,1.10241,0.61854,0.01231,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,12135,1.28424,1.08932,0.01014,0.92188,0.85732,0.92153,0.65189,1.09923,0.57684,0.01268,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,12305.8,1.29932,1.1008,0.01037,0.92282,0.86111,0.92355,0.6531,1.09724,0.56323,0.01282,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,12475.4,1.28033,1.08715,0.01001,0.945,0.84609,0.92016,0.64965,1.08671,0.56666,0.01221,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,12644.8,1.28008,1.07045,0.00997,0.9368,0.85732,0.92073,0.64163,1.10731,0.5832,0.01245,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
